id,user,uid,version,changeset,timestamp
10075854,-Schwarz-,7093338,2,62643201,2018-09-16T18:30:06Z
10075856,DaveHansenTiger,7168,1,279327,2007-10-22T05:35:58Z
10075857,DaveHansenTiger,7168,1,279327,2007-10-22T05:35:58Z
10075859,yintercept,1252323,2,49897390,2017-06-28T17:16:11Z
10075997,DaveHansenTiger,7168,1,279327,2007-10-22T05:38:46Z
10076775,bramik,1704855,3,25043656,2014-08-27T04:35:16Z
10076777,bramik,1704855,2,25043656,2014-08-27T04:35:16Z
10076780,DaveHansenTiger,7168,1,279327,2007-10-22T05:52:29Z
10076945,DaveHansenTiger,7168,1,279327,2007-10-22T05:55:09Z
10076958,hofoen,52797,3,85390827,2020-05-18T15:10:51Z
10076991,bramik,1704855,2,25018991,2014-08-26T05:25:15Z
10077112,Kurly,967832,3,44758274,2016-12-29T14:09:59Z
10077166,hofoen,52797,5,85390827,2020-05-18T15:10:51Z
10077208,balcoath,74275,4,33047367,2015-08-02T11:54:07Z
10077212,abel801,2377377,2,33164706,2015-08-06T19:56:50Z
10077214,DaveHansenTiger,7168,1,279327,2007-10-22T05:59:56Z
10077358,yintercept,1252323,2,49879411,2017-06-28T06:25:55Z
10077360,DaveHansenTiger,7168,1,279327,2007-10-22T06:02:07Z
10078005,DaveHansenTiger,7168,1,279532,2007-10-22T06:11:17Z
10078215,DaveHansenTiger,7168,1,279532,2007-10-22T06:13:42Z
10078710,mneko,158194,3,81377302,2020-02-23T21:58:02Z
10078874,DaveHansenTiger,7168,1,279532,2007-10-22T06:22:24Z
10078875,DaveHansenTiger,7168,1,279532,2007-10-22T06:22:24Z
10078893,bramik,1704855,3,25045662,2014-08-27T08:03:11Z
10078896,bramik,1704855,3,25045662,2014-08-27T08:03:12Z
10078912,DaveHansenTiger,7168,1,279532,2007-10-22T06:22:48Z
10079003,DaveHansenTiger,7168,1,279532,2007-10-22T06:24:11Z
10079024,DaveHansenTiger,7168,1,279532,2007-10-22T06:24:21Z
10079042,DanJSY,483666,2,19065098,2013-11-23T00:43:34Z
10079229,DaveHansenTiger,7168,1,279532,2007-10-22T06:27:33Z
10079231,DaveHansenTiger,7168,1,279532,2007-10-22T06:27:34Z
10079716,bramik,1704855,2,25018991,2014-08-26T05:25:22Z
10079992,TheDutchMan13,1330847,5,49211150,2017-06-03T02:37:50Z
10079994,gohimans,10145709,5,78356680,2019-12-13T07:29:18Z
10079998,TheDutchMan13,1330847,4,49211150,2017-06-03T02:37:51Z
10080002,TheDutchMan13,1330847,4,49211150,2017-06-03T02:37:51Z
10080004,TheDutchMan13,1330847,5,49211150,2017-06-03T02:37:51Z
10080006,TheDutchMan13,1330847,4,49211150,2017-06-03T02:37:51Z
10080013,dyellak,10086276,8,84661004,2020-05-05T04:36:23Z
10080016,TheDutchMan13,1330847,5,49211150,2017-06-03T02:37:53Z
10080020,Level,105503,5,55138314,2018-01-03T19:53:44Z
10080023,balrog-kun,20587,3,4308008,2010-04-02T20:55:05Z
10080024,TheDutchMan13,1330847,5,49211150,2017-06-03T02:37:53Z
10080028,Luis Garcia-Lopez,4764681,6,77303779,2019-11-20T06:46:51Z
10080032,TheDutchMan13,1330847,3,49211150,2017-06-03T02:37:54Z
10080034,Oregonian3,10133700,15,82406072,2020-03-19T20:51:40Z
10080035,TheDutchMan13,1330847,5,49211150,2017-06-03T02:37:54Z
10080037,Isvvc,5836879,6,50412185,2017-07-19T17:55:47Z
10080038,Takogin,8650725,14,67469899,2019-02-22T15:21:59Z
10080039,TheDutchMan13,1330847,5,49211150,2017-06-03T02:37:54Z
10080040,TheDutchMan13,1330847,4,49211150,2017-06-03T02:37:55Z
10080041,Oregonian3,10133700,11,82406072,2020-03-19T20:51:40Z
10080042,Oregonian3,10133700,11,82406072,2020-03-19T20:51:40Z
10080044,TheDutchMan13,1330847,12,49211150,2017-06-03T02:37:55Z
10080046,mvexel,8909,5,69767784,2019-05-01T14:41:30Z
10080049,Vera  Kozlova,6907756,12,67465415,2019-02-22T13:03:19Z
10080051,Level,105503,2,43738667,2016-11-17T18:16:33Z
10080052,TheDutchMan13,1330847,7,49211150,2017-06-03T02:37:56Z
10080054,TheDutchMan13,1330847,3,49211150,2017-06-03T02:37:56Z
10080068,balcoath,74275,4,33047367,2015-08-02T11:54:09Z
10080071,maxerickson,360392,3,44408660,2016-12-14T21:20:30Z
10080075,Robert Horning,107139,2,1701658,2009-07-01T16:49:03Z
10080076,Robert Horning,107139,2,1701658,2009-07-01T16:49:02Z
10080078,mvexel,8909,4,69781189,2019-05-01T20:32:51Z
10080082,Level,105503,2,44214989,2016-12-06T17:24:04Z
10080083,Robert Horning,107139,2,1617206,2009-06-24T22:09:17Z
10080084,Level,105503,2,44214989,2016-12-06T17:24:04Z
10080092,Level,105503,2,54765923,2017-12-19T17:37:11Z
10080096,Level,105503,2,54765923,2017-12-19T17:37:10Z
10080101,DaveHansenTiger,7168,1,279532,2007-10-22T06:35:39Z
10080102,DaveHansenTiger,7168,1,279532,2007-10-22T06:35:40Z
10080103,DaveHansenTiger,7168,1,279532,2007-10-22T06:35:40Z
10080114,Level,105503,2,31729123,2015-06-04T19:36:43Z
10080116,PHerison,28378,3,45052329,2017-01-10T14:34:35Z
10080120,Level,105503,2,31729123,2015-06-04T19:36:43Z
10080129,DaveHansenTiger,7168,1,279532,2007-10-22T06:35:53Z
10080134,Isvvc,5836879,3,49315428,2017-06-06T19:07:05Z
10080135,CalliBrown,46166,3,13773564,2012-11-06T13:47:16Z
10080140,DaveHansenTiger,7168,1,279532,2007-10-22T06:36:04Z
10080142,Level,105503,2,34759222,2015-10-20T16:19:40Z
10080145,Level,105503,2,34759222,2015-10-20T16:19:39Z
10080155,Robert Horning,107139,2,817485,2009-03-15T16:03:38Z
10080158,DaveHansenTiger,7168,1,279532,2007-10-22T06:36:23Z
10080161,bramik,1704855,2,25018991,2014-08-26T05:25:10Z
10080183,DaveHansenTiger,7168,1,279532,2007-10-22T06:36:34Z
10080189,DaveHansenTiger,7168,1,279532,2007-10-22T06:36:37Z
10080190,Robert Horning,107139,2,1606900,2009-06-23T23:08:51Z
10080191,Alan Harker,2824193,2,30191777,2015-04-13T16:15:45Z
10080192,balrog-kun,20587,2,4308008,2010-04-02T20:55:27Z
10080215,DaveHansenTiger,7168,1,279532,2007-10-22T06:36:45Z
10080216,DaveHansenTiger,7168,1,279532,2007-10-22T06:36:46Z
10080255,Robert Horning,107139,2,817485,2009-03-15T17:25:44Z
10080262,mamanakis,20713,2,631960,2008-12-27T18:51:36Z
10080263,Robert Horning,107139,4,1603405,2009-06-23T17:29:21Z
10080264,markgard,108871,2,834331,2009-03-19T20:44:11Z
10080265,DaveHansenTiger,7168,1,279532,2007-10-22T06:37:07Z
10080268,Robert Horning,107139,2,817485,2009-03-15T15:11:03Z
10080270,DaveHansenTiger,7168,1,279532,2007-10-22T06:37:09Z
10080275,boopington,8649216,3,88316963,2020-07-22T01:22:23Z
10080293,DaveHansenTiger,7168,1,279532,2007-10-22T06:37:23Z
10080302,mapman44,2888253,21,82275077,2020-03-16T21:40:41Z
10080310,Priesto,8532954,9,60630989,2018-07-12T01:15:53Z
10080312,Level,105503,3,54822848,2017-12-21T18:49:26Z
10080314,Robert Horning,107139,2,817485,2009-03-15T14:48:57Z
10080315,DaveHansenTiger,7168,1,279532,2007-10-22T06:37:42Z
10080317,Robert Horning,107139,3,817485,2009-03-15T19:20:36Z
10080319,Robert Horning,107139,2,817485,2009-03-15T14:49:05Z
10080320,Robert Horning,107139,3,817485,2009-03-15T16:23:37Z
10080324,Luis Garcia-Lopez,4764681,3,77302811,2019-11-20T06:22:52Z
10080327,Isvvc,5836879,3,50412185,2017-07-19T17:55:52Z
10080330,Isvvc,5836879,3,50412185,2017-07-19T17:53:43Z
10080332,Robert Horning,107139,2,1701658,2009-07-01T16:55:29Z
10080334,jedidy,10173462,5,86380544,2020-06-09T04:17:58Z
10080370,Robert Horning,107139,3,817485,2009-03-15T15:48:26Z
10080380,Robert Horning,107139,3,817485,2009-03-15T15:48:24Z
10080412,mvexel,8909,2,39315272,2016-05-14T16:51:43Z
10080437,DaveHansenTiger,7168,1,279532,2007-10-22T06:38:40Z
10080438,DaveHansenTiger,7168,1,279532,2007-10-22T06:38:41Z
10080440,Robert Horning,107139,2,1623804,2009-06-25T16:03:58Z
10080450,balrog-kun,20587,2,4308008,2010-04-02T20:55:59Z
10080454,DaveHansenTiger,7168,1,279532,2007-10-22T06:38:48Z
10080455,Robert Horning,107139,3,1574489,2009-06-20T14:28:54Z
10080465,Robert Horning,107139,8,18512918,2013-10-24T02:42:25Z
10080476,DaveHansenTiger,7168,1,279532,2007-10-22T06:38:59Z
10080535,Level,105503,6,54574009,2017-12-12T18:23:13Z
10080543,Level,105503,8,54440180,2017-12-07T19:08:59Z
10080558,Spanholz,2209894,2,39583020,2016-05-26T14:41:09Z
10080569,Level,105503,2,43647941,2016-11-14T17:31:11Z
10080571,Level,105503,2,43647941,2016-11-14T17:31:10Z
10080575,moonfire711,11473202,2,89131101,2020-08-08T15:07:32Z
10080594,Richard,165,2,27058726,2014-11-27T00:29:54Z
10080606,DaveHansenTiger,7168,1,279532,2007-10-22T06:39:48Z
10080610,DaveHansenTiger,7168,1,279532,2007-10-22T06:39:49Z
10080611,Robert Horning,107139,2,1623591,2009-06-25T15:52:22Z
10080640,themamanakis,11523910,4,88273730,2020-07-21T04:20:19Z
10080651,maxerickson,360392,3,44408660,2016-12-14T21:20:30Z
10080654,maxerickson,360392,4,44408660,2016-12-14T21:20:30Z
10080669,Level,105503,5,54440180,2017-12-07T19:08:58Z
10080711,DaveHansenTiger,7168,1,279532,2007-10-22T06:41:00Z
10080722,DaveHansenTiger,7168,1,279532,2007-10-22T06:41:06Z
10080725,mamanakis,20713,3,87793839,2020-07-10T04:59:52Z
10080731,DaveHansenTiger,7168,1,279532,2007-10-22T06:41:08Z
10080734,DaveHansenTiger,7168,1,279532,2007-10-22T06:41:08Z
10080739,themamanakis,11523910,4,88273730,2020-07-21T04:20:19Z
10080748,Luis Garcia-Lopez,4764681,6,77303779,2019-11-20T06:46:51Z
10080759,Robert Horning,107139,5,1574489,2009-06-20T14:28:53Z
10080771,DaveHansenTiger,7168,1,279532,2007-10-22T06:41:29Z
10080772,MikeN,135163,7,48902151,2017-05-23T01:18:05Z
10080773,balrog-kun,20587,2,4308008,2010-04-02T21:01:03Z
10080780,Robert Horning,107139,2,1805830,2009-07-12T12:21:34Z
10080781,korolenok,8650733,4,67756607,2019-03-04T07:25:00Z
10080783,moonfire711,11473202,6,87837569,2020-07-10T21:28:53Z
10080855,Level,105503,2,43678899,2016-11-15T19:17:55Z
10080863,moonfire711,11473202,3,87826280,2020-07-10T16:34:19Z
10080874,Level,105503,2,43647941,2016-11-14T17:31:11Z
10080877,bramik,1704855,3,25045062,2014-08-27T07:18:29Z
10080882,Roadrunner21,330773,3,32285960,2015-06-29T13:46:50Z
10080884,Level,105503,2,54822848,2017-12-21T18:49:27Z
10080888,moonfire711,11473202,2,87999134,2020-07-14T22:32:20Z
10080907,themamanakis,11523910,4,88273730,2020-07-21T04:20:19Z
10080910,Robert Horning,107139,2,817485,2009-03-15T17:20:53Z
10080924,Level,105503,7,44263476,2016-12-08T18:02:25Z
10080952,Maskulinum,618377,2,21995690,2014-04-28T08:07:41Z
10080954,Seth Putnam,4303184,4,80979329,2020-02-14T00:11:54Z
10080956,Level,105503,4,44377114,2016-12-13T17:06:08Z
10080963,DaveHansenTiger,7168,1,279532,2007-10-22T06:43:46Z
10080965,DaveHansenTiger,7168,1,279532,2007-10-22T06:43:47Z
10080975,themamanakis,11523910,2,88273730,2020-07-21T04:20:19Z
10081002,DaveHansenTiger,7168,1,279532,2007-10-22T06:44:00Z
10081004,maxerickson,360392,3,44408660,2016-12-14T21:20:31Z
10081019,Level,105503,3,43855088,2016-11-21T19:30:42Z
10081022,maxerickson,360392,4,44408660,2016-12-14T21:20:31Z
10081024,mash84121,1501508,4,40397746,2016-06-30T17:02:27Z
10081027,DaveHansenTiger,7168,1,279532,2007-10-22T06:44:13Z
10081028,DaveHansenTiger,7168,1,279532,2007-10-22T06:44:14Z
10081029,maxerickson,360392,2,44408660,2016-12-14T21:20:31Z
10081031,mamanakis,20713,2,87547199,2020-07-05T06:23:44Z
10081068,WorldTravelingChicken,6087221,4,49056423,2017-05-28T23:05:53Z
10081092,Robert Horning,107139,2,1701658,2009-07-01T17:25:22Z
10081139,DaveHansenTiger,7168,1,279532,2007-10-22T06:45:14Z
10081142,DaveHansenTiger,7168,1,279532,2007-10-22T06:45:15Z
10081181,themamanakis,11523910,3,88273730,2020-07-21T04:20:19Z
10081183,mamanakis,20713,2,87868650,2020-07-12T05:16:50Z
10081187,maxerickson,360392,2,44408660,2016-12-14T21:20:31Z
10081206,Robert Horning,107139,2,1619788,2009-06-25T10:58:08Z
10081239,DaveHansenTiger,7168,1,279532,2007-10-22T06:45:49Z
10081241,DaveHansenTiger,7168,1,279532,2007-10-22T06:45:52Z
10081244,Level,105503,2,43647941,2016-11-14T17:31:11Z
10081250,Level,105503,2,43647941,2016-11-14T17:31:10Z
10081265,DaveHansenTiger,7168,1,279532,2007-10-22T06:46:06Z
10081275,sulai,137826,2,34214067,2015-09-23T20:16:11Z
10081280,sulai,137826,2,34214214,2015-09-23T20:24:11Z
10081283,DaveHansenTiger,7168,1,279532,2007-10-22T06:46:15Z
10081314,DaveHansenTiger,7168,1,279532,2007-10-22T06:46:31Z
10081315,majumdea,10240926,7,88964543,2020-08-05T07:12:28Z
10081324,DaveHansenTiger,7168,1,279532,2007-10-22T06:46:35Z
10081327,Ekagrah,2042452,4,37559689,2016-03-02T05:53:37Z
10081339,Maskulinum,618377,2,21995690,2014-04-28T08:07:41Z
10081343,DaveHansenTiger,7168,1,279532,2007-10-22T06:46:43Z
10081344,Maskulinum,618377,2,21995690,2014-04-28T08:07:41Z
10081346,Robert Horning,107139,3,1574489,2009-06-20T14:14:00Z
10081348,Level,105503,3,54548654,2017-12-11T19:38:00Z
10081349,DaveHansenTiger,7168,1,279532,2007-10-22T06:46:49Z
10081354,aweech,8482773,3,87855635,2020-07-11T14:41:10Z
10081361,DaveHansenTiger,7168,1,279532,2007-10-22T06:46:54Z
10081362,Robert Horning,107139,3,1574489,2009-06-20T14:09:19Z
10081364,Robert Horning,107139,2,1574489,2009-06-20T14:14:00Z
10081393,Level,105503,2,43471424,2016-11-07T19:28:23Z
10081403,Ekagrah,2042452,2,37558076,2016-03-02T01:02:15Z
10081461,Spanholz,2209894,2,41707658,2016-08-26T06:52:08Z
10081470,DaveHansenTiger,7168,1,279708,2007-10-22T06:47:49Z
10081483,moonfire711,11473202,3,87999134,2020-07-14T22:32:20Z
10081490,Level,105503,2,55301826,2018-01-09T19:20:56Z
10081492,DaveHansenTiger,7168,1,279708,2007-10-22T06:48:00Z
10081495,Level,105503,2,43678899,2016-11-15T19:17:56Z
10081496,DaveHansenTiger,7168,1,279708,2007-10-22T06:48:02Z
10081499,DaveHansenTiger,7168,1,279708,2007-10-22T06:48:03Z
10081503,DaveHansenTiger,7168,1,279708,2007-10-22T06:48:04Z
10081535,moonfire711,11473202,3,89131101,2020-08-08T15:07:32Z
10081552,DaveHansenTiger,7168,1,279708,2007-10-22T06:48:27Z
10081553,DaveHansenTiger,7168,1,279708,2007-10-22T06:48:27Z
10081562,DaveHansenTiger,7168,1,279708,2007-10-22T06:48:31Z
10081591,Level,105503,2,43678899,2016-11-15T19:17:58Z
10081593,Level,105503,2,43678899,2016-11-15T19:17:58Z
10081595,DaveHansenTiger,7168,1,279708,2007-10-22T06:48:45Z
10081615,DaveHansenTiger,7168,1,279708,2007-10-22T06:48:53Z
10081624,Level,105503,2,43855088,2016-11-21T19:30:41Z
10081660,markm851003,7595519,4,67040128,2019-02-09T00:38:54Z
10081666,bramik,1704855,3,25045662,2014-08-27T08:03:10Z
10081693,Alan Harker,2824193,2,30191777,2015-04-13T16:15:46Z
10081701,MikeN,135163,2,48932069,2017-05-24T01:45:40Z
10081704,bramik,1704855,2,25045662,2014-08-27T08:03:10Z
10081709,bramik,1704855,2,25045662,2014-08-27T08:03:12Z
10081710,DaveHansenTiger,7168,1,279708,2007-10-22T06:49:34Z
10081719,TheDutchMan13,1330847,5,49211150,2017-06-03T02:39:09Z
10081721,TheDutchMan13,1330847,7,49211150,2017-06-03T02:39:10Z
10081723,bramik,1704855,3,25045662,2014-08-27T08:03:12Z
10081724,DaveHansenTiger,7168,1,279708,2007-10-22T06:49:41Z
10081729,Dion Dock,97431,2,42459162,2016-09-27T00:50:31Z
10081734,DaveHansenTiger,7168,1,279708,2007-10-22T06:49:43Z
10081737,DaveHansenTiger,7168,1,279708,2007-10-22T06:49:44Z
10081738,DaveHansenTiger,7168,1,279708,2007-10-22T06:49:45Z
10081740,DaveHansenTiger,7168,1,279708,2007-10-22T06:49:45Z
10081745,DaveHansenTiger,7168,1,279708,2007-10-22T06:49:48Z
10081747,themamanakis,11523910,2,88273730,2020-07-21T04:20:19Z
10081748,DaveHansenTiger,7168,1,279708,2007-10-22T06:49:50Z
10081753,Robert Horning,107139,3,817485,2009-03-15T18:21:39Z
10081757,Roadrunner21,330773,2,32285960,2015-06-29T13:46:49Z
10081775,DaveHansenTiger,7168,1,279708,2007-10-22T06:49:58Z
10081778,DaveHansenTiger,7168,1,279708,2007-10-22T06:49:58Z
10081780,DaveHansenTiger,7168,1,279708,2007-10-22T06:49:59Z
10081797,jinalfoflia,2847988,2,33725770,2015-09-01T12:14:35Z
10081798,Robert Horning,107139,2,1603405,2009-06-23T17:00:06Z
10081800,DaveHansenTiger,7168,1,279708,2007-10-22T06:50:10Z
10081802,DaveHansenTiger,7168,1,279708,2007-10-22T06:50:11Z
10081804,sartsuri,10127771,4,87977506,2020-07-14T12:18:28Z
10081805,sulai,137826,6,34211936,2015-09-23T18:23:58Z
10081806,DaveHansenTiger,7168,1,279708,2007-10-22T06:50:15Z
10081807,DaveHansenTiger,7168,1,279708,2007-10-22T06:50:15Z
10081809,DaveHansenTiger,7168,1,279708,2007-10-22T06:50:15Z
10081810,DaveHansenTiger,7168,1,279708,2007-10-22T06:50:16Z
10081822,Level,105503,2,31729123,2015-06-04T19:36:43Z
10081824,Level,105503,2,44214989,2016-12-06T17:23:57Z
10081827,Robert Horning,107139,2,1617863,2009-06-25T02:57:40Z
10081833,Level,105503,2,43133537,2016-10-24T18:40:37Z
10081837,Level,105503,2,31729123,2015-06-04T19:36:44Z
10081839,Level,105503,2,31729123,2015-06-04T19:36:44Z
10081855,DaveHansenTiger,7168,1,279708,2007-10-22T06:50:31Z
10081862,DaveHansenTiger,7168,1,279708,2007-10-22T06:50:36Z
10081864,DaveHansenTiger,7168,1,279708,2007-10-22T06:50:37Z
10081865,balrog-kun,20587,2,4308008,2010-04-02T21:03:45Z
10081866,DaveHansenTiger,7168,1,279708,2007-10-22T06:50:37Z
10081880,DaveHansenTiger,7168,1,279708,2007-10-22T06:50:42Z
10081882,Dion Dock,97431,2,42364154,2016-09-23T04:49:26Z
10081884,Level,105503,2,34759222,2015-10-20T16:19:39Z
10081893,Level,105503,2,31849655,2015-06-09T16:54:49Z
10081894,Robert Horning,107139,6,817485,2009-03-15T18:50:22Z
10081896,DaveHansenTiger,7168,1,279708,2007-10-22T06:50:49Z
10081910,DaveHansenTiger,7168,1,279708,2007-10-22T06:50:54Z
10081916,Level,105503,2,43132210,2016-10-24T17:49:31Z
10081918,Ekagrah,2042452,2,37559905,2016-03-02T06:19:36Z
10081919,Level,105503,3,54821743,2017-12-21T18:09:40Z
10081923,Robert Horning,107139,2,1641729,2009-06-26T16:34:46Z
10081924,Robert Horning,107139,3,1641729,2009-06-26T16:37:54Z
10081927,Richard,165,2,27058726,2014-11-27T00:30:18Z
10081937,Richard,165,2,27058726,2014-11-27T00:30:19Z
10081953,Robert Horning,107139,3,1674567,2009-06-29T09:49:13Z
10081965,DaveHansenTiger,7168,1,279708,2007-10-22T06:51:12Z
10081970,Level,105503,2,31669122,2015-06-02T16:30:05Z
10081976,balcoath,74275,3,33047367,2015-08-02T11:54:07Z
10081981,DaveHansenTiger,7168,1,279708,2007-10-22T06:51:17Z
10081990,Level,105503,3,43133537,2016-10-24T18:40:39Z
10081996,DaveHansenTiger,7168,1,279708,2007-10-22T06:51:35Z
10082013,Luis Garcia-Lopez,4764681,2,77303410,2019-11-20T06:39:01Z
10082015,Isvvc,5836879,3,50412185,2017-07-19T17:49:17Z
10082016,Level,105503,3,40325401,2016-06-27T16:33:35Z
10082017,DaveHansenTiger,7168,1,279708,2007-10-22T06:51:44Z
10082027,jinalfoflia,2847988,2,33725770,2015-09-01T12:14:34Z
10082035,Luis Garcia-Lopez,4764681,2,77304794,2019-11-20T07:06:50Z
10082041,DaveHansenTiger,7168,1,279708,2007-10-22T06:51:58Z
10082049,DaveHansenTiger,7168,1,279708,2007-10-22T06:52:00Z
10082050,kvss,10107230,2,85709366,2020-05-25T08:41:12Z
10082052,DaveHansenTiger,7168,1,279708,2007-10-22T06:52:01Z
10082053,DaveHansenTiger,7168,1,279708,2007-10-22T06:52:01Z
10082059,DaveHansenTiger,7168,1,279708,2007-10-22T06:52:02Z
10082069,Dion Dock,97431,3,42459162,2016-09-27T00:50:32Z
10082073,wj-edit,1745315,2,21125984,2014-03-15T22:25:28Z
10082091,Level,105503,2,43647941,2016-11-14T17:31:11Z
10082104,moonfire711,11473202,3,87886281,2020-07-12T18:51:18Z
10082134,Robert Horning,107139,2,1606900,2009-06-23T23:08:48Z
10082138,DaveHansenTiger,7168,1,279708,2007-10-22T06:52:36Z
10082146,DaveHansenTiger,7168,1,279708,2007-10-22T06:52:37Z
10082150,DaveHansenTiger,7168,1,279708,2007-10-22T06:52:38Z
10082153,DaveHansenTiger,7168,1,279708,2007-10-22T06:52:39Z
10082167,ramijcr,10457695,11,88248220,2020-07-20T12:56:26Z
10082172,DaveHansenTiger,7168,1,279708,2007-10-22T06:52:44Z
10082175,Level,105503,2,31849655,2015-06-09T16:54:50Z
10082186,Alan Harker,2824193,2,30191777,2015-04-13T16:15:45Z
10082189,Robert Horning,107139,2,1619296,2009-06-25T09:47:52Z
10082192,TheHammer,554234,2,21243435,2014-03-22T13:06:39Z
10082197,Richard,165,2,27058726,2014-11-27T00:30:26Z
10082200,Richard,165,2,27058726,2014-11-27T00:30:26Z
10082201,Richard,165,2,27058726,2014-11-27T00:30:26Z
10082202,DaveHansenTiger,7168,1,279708,2007-10-22T06:52:55Z
10082204,DaveHansenTiger,7168,1,279708,2007-10-22T06:52:56Z
10082216,TheDutchMan13,1330847,4,49211150,2017-06-03T02:39:31Z
10082232,DaveHansenTiger,7168,1,279708,2007-10-22T06:53:06Z
10082239,themamanakis,11523910,3,88273730,2020-07-21T04:20:19Z
10082243,DaveHansenTiger,7168,1,279708,2007-10-22T06:53:10Z
10082246,Zurbagan,6708927,3,58784065,2018-05-08T10:39:32Z
10082252,DaveHansenTiger,7168,1,279708,2007-10-22T06:53:11Z
10082257,stevea,123633,3,62743374,2018-09-19T20:46:29Z
10082259,themamanakis,11523910,3,88273730,2020-07-21T04:20:19Z
10082261,DaveHansenTiger,7168,1,279708,2007-10-22T06:53:14Z
10082275,themamanakis,11523910,4,88273730,2020-07-21T04:20:19Z
10082278,DaveHansenTiger,7168,1,279708,2007-10-22T06:53:19Z
10082317,Robert Horning,107139,2,817485,2009-03-15T15:09:41Z
10082325,MikeN,135163,6,46391561,2017-02-25T12:19:07Z
10082341,moonfire711,11473202,3,87840707,2020-07-11T01:31:58Z
10082347,moonfire711,11473202,3,87886281,2020-07-12T18:51:18Z
10082349,Richard,165,2,27058726,2014-11-27T00:29:44Z
10082350,Richard,165,2,27058726,2014-11-27T00:29:44Z
10082351,DaveHansenTiger,7168,1,279708,2007-10-22T06:53:46Z
10082352,DaveHansenTiger,7168,1,279708,2007-10-22T06:53:46Z
10082354,DaveHansenTiger,7168,1,279708,2007-10-22T06:53:46Z
10082355,Level,105503,2,31669122,2015-06-02T16:30:00Z
10082358,DaveHansenTiger,7168,1,279708,2007-10-22T06:53:49Z
10082372,DaveHansenTiger,7168,1,279708,2007-10-22T06:54:03Z
10082374,Roadrunner21,330773,2,32285960,2015-06-29T13:46:50Z
10082382,Level,105503,4,43738667,2016-11-17T18:16:31Z
10082391,DaveHansenTiger,7168,1,279708,2007-10-22T06:54:17Z
10082398,DaveHansenTiger,7168,1,279708,2007-10-22T06:54:20Z
10082401,DaveHansenTiger,7168,1,279708,2007-10-22T06:54:22Z
10082412,Robert Horning,107139,2,817485,2009-03-15T17:54:17Z
10082415,DaveHansenTiger,7168,1,279708,2007-10-22T06:54:29Z
10082419,markgard,108871,2,834331,2009-03-19T20:42:05Z
10082426,markgard,108871,3,834331,2009-03-19T20:44:54Z
10082428,markgard,108871,2,834331,2009-03-19T20:45:23Z
10082430,Alan Harker,2824193,2,30191777,2015-04-13T16:15:46Z
10082434,DaveHansenTiger,7168,1,279708,2007-10-22T06:54:40Z
10082455,Robert Horning,107139,2,1641729,2009-06-26T16:58:30Z
10082463,wvdp,436419,4,65323171,2018-12-09T19:21:12Z
10082464,DaveHansenTiger,7168,1,279708,2007-10-22T06:55:00Z
10082471,Level,105503,2,44263476,2016-12-08T18:02:24Z
10082477,DaveHansenTiger,7168,1,279708,2007-10-22T06:55:07Z
10082506,Robert Horning,107139,2,1701658,2009-07-01T17:25:21Z
10082543,sandchi,10145793,3,88290857,2020-07-21T10:57:14Z
10082544,DaveHansenTiger,7168,1,279708,2007-10-22T06:55:28Z
10082580,Level,105503,3,54822848,2017-12-21T18:49:27Z
10082582,DaveHansenTiger,7168,1,279708,2007-10-22T06:55:50Z
10082586,DaveHansenTiger,7168,1,279708,2007-10-22T06:55:51Z
10082592,DaveHansenTiger,7168,1,279708,2007-10-22T06:55:54Z
10082593,Robert Horning,107139,2,1574489,2009-06-20T14:19:59Z
10082595,Robert Horning,107139,2,1574489,2009-06-20T14:19:59Z
10082596,Robert Horning,107139,2,1574489,2009-06-20T14:14:03Z
10082597,Robert Horning,107139,3,1574489,2009-06-20T14:14:03Z
10082598,Level,105503,3,54548654,2017-12-11T19:38:00Z
10082599,Level,105503,3,31669122,2015-06-02T16:30:02Z
10082601,Level,105503,2,31669122,2015-06-02T16:30:02Z
10082609,DaveHansenTiger,7168,1,279708,2007-10-22T06:56:00Z
10082676,Robert Horning,107139,2,1565002,2009-06-19T15:01:58Z
10082701,annakulikowa,8987605,2,68166399,2019-03-15T08:47:57Z
10082702,Robert Horning,107139,2,1615021,2009-06-24T18:56:09Z
10082703,DaveHansenTiger,7168,1,279708,2007-10-22T06:56:37Z
10082705,DaveHansenTiger,7168,1,279708,2007-10-22T06:56:39Z
10082707,moonfire711,11473202,2,87826874,2020-07-10T16:50:55Z
10082718,TheDutchMan13,1330847,4,49211150,2017-06-03T02:39:38Z
10082730,bramik,1704855,2,25018991,2014-08-26T05:25:10Z
10082749,annakulikowa,8987605,3,68166399,2019-03-15T08:47:57Z
10082752,DaveHansenTiger,7168,1,279708,2007-10-22T06:56:58Z
10082753,DaveHansenTiger,7168,1,279708,2007-10-22T06:56:58Z
10082755,DaveHansenTiger,7168,1,279708,2007-10-22T06:56:58Z
10082756,DaveHansenTiger,7168,1,279708,2007-10-22T06:56:59Z
10082759,DaveHansenTiger,7168,1,279708,2007-10-22T06:57:00Z
10082760,Robert Horning,107139,2,817485,2009-03-15T15:09:50Z
10082765,StellanL,28775,2,22802126,2014-06-08T01:39:13Z
10082767,DaveHansenTiger,7168,1,279708,2007-10-22T06:57:03Z
10082770,Dion Dock,97431,2,42364154,2016-09-23T04:49:26Z
